,Previous_Gpa,Stress_Level,Mental_Health_Rating,Dropout_Risk,Exam_Score,Results
38582,4.0,9.3,7.0,No,99,Pass
38583,3.11,8.4,6.5,No,68,Pass
38584,3.68,7.1,4.8,No,93,Pass
38585,3.83,7.0,6.8,No,97,Pass
38586,3.82,8.9,5.6,No,94,Pass
38587,3.47,3.4,5.9,No,88,Pass
38588,2.84,3.6,9.9,No,77,Pass
38589,4.0,1.0,7.2,No,100,Pass
38590,3.68,2.3,5.8,No,92,Pass
38591,4.0,6.3,7.5,No,95,Pass
38592,4.0,2.7,4.5,No,99,Pass
38593,4.0,3.4,6.5,No,100,Pass
38594,3.29,3.2,10.0,No,69,Pass
38595,3.59,2.4,3.0,No,98,Pass
38596,4.0,2.5,5.3,No,100,Pass
38597,4.0,2.5,3.9,No,100,Pass
38598,4.0,5.6,7.6,No,98,Pass
38599,4.0,6.1,5.4,No,98,Pass
38600,4.0,2.9,2.9,No,97,Pass
38601,4.0,3.4,8.6,No,93,Pass
38602,4.0,6.8,6.9,No,100,Pass
38603,3.03,3.2,10.0,No,81,Pass
38604,4.0,8.5,6.5,No,100,Pass
38605,3.25,5.7,7.6,No,74,Pass
38606,3.24,3.9,7.8,No,78,Pass
38607,2.85,1.1,9.7,No,72,Pass
38608,3.3,6.4,7.2,No,79,Pass
38609,4.0,2.3,10.0,No,100,Pass
38610,3.77,2.8,1.4,No,88,Pass
38611,3.09,2.6,4.8,No,67,Pass
38612,4.0,7.3,2.8,No,96,Pass
38613,3.85,2.3,7.6,No,92,Pass
38614,4.0,3.9,4.0,No,100,Pass
38615,3.85,5.6,6.6,No,93,Pass
38616,3.93,5.3,6.1,No,99,Pass
38617,2.91,6.7,5.8,No,74,Pass
38618,3.88,3.7,7.1,No,100,Pass
38619,3.91,9.3,3.8,No,95,Pass
38620,3.44,1.0,6.3,No,86,Pass
38621,3.74,5.9,5.4,No,89,Pass
38622,2.95,3.1,3.5,No,72,Pass
38623,4.0,2.8,7.2,No,87,Pass
38624,3.58,3.0,8.5,No,90,Pass
38625,4.0,4.8,4.5,No,99,Pass
38626,4.0,1.0,6.9,No,100,Pass
38627,4.0,3.5,8.8,No,92,Pass
38628,3.4,6.6,6.2,No,90,Pass
38629,2.69,8.6,4.7,Yes,75,Pass
38630,3.83,6.2,5.9,No,99,Pass
38631,3.12,4.0,8.7,No,72,Pass
38632,3.72,3.1,6.0,No,89,Pass
38633,4.0,6.3,8.6,No,99,Pass
38634,2.92,7.1,5.5,No,78,Pass
38635,2.92,4.1,8.4,No,60,Pass
38636,4.0,7.8,7.199999999999999,No,98,Pass
38637,3.26,7.8,2.8,No,84,Pass
38638,3.43,4.4,7.2,No,85,Pass
38639,4.0,9.3,8.7,No,100,Pass
38640,4.0,5.1,9.1,No,100,Pass
38641,3.46,1.8,7.1,No,91,Pass
38642,3.19,4.2,8.3,No,78,Pass
38643,3.97,8.8,9.7,No,100,Pass
38644,4.0,4.6,8.3,No,94,Pass
38645,4.0,1.9,5.4,No,96,Pass
38646,3.03,4.5,3.8,No,80,Pass
38647,3.27,7.3,4.8,No,79,Pass
38648,4.0,8.9,6.6,No,95,Pass
38649,4.0,6.4,7.0,No,97,Pass
38650,3.73,5.1,7.0,No,87,Pass
38651,4.0,1.8,7.3,No,100,Pass
38652,4.0,3.5,7.5,No,100,Pass
38653,2.87,2.8,9.6,No,78,Pass
38654,2.62,4.1,8.4,No,72,Pass
38655,3.2,5.1,6.3,No,90,Pass
38656,3.29,1.0,6.7,No,84,Pass
38657,2.22,5.5,5.5,No,66,Pass
38658,2.77,7.8,5.2,No,62,Pass
38659,4.0,7.5,5.4,No,100,Pass
38660,4.0,2.1,9.9,No,100,Pass
38661,3.69,8.7,4.4,Yes,95,Pass
38662,3.54,4.2,6.5,No,93,Pass
38663,3.19,3.6,7.6,No,77,Pass
38664,4.0,5.2,6.5,No,100,Pass
38665,3.11,6.8,8.2,No,75,Pass
38666,4.0,3.0,8.3,No,100,Pass
38667,4.0,2.8,9.8,No,100,Pass
38668,4.0,2.6,6.7,No,100,Pass
38669,4.0,5.7,3.7,No,100,Pass
38670,3.11,8.6,6.8,No,82,Pass
38671,4.0,6.8,4.8,No,97,Pass
38672,3.04,5.8,6.9,No,73,Pass
38673,4.0,5.3,5.9,No,100,Pass
38674,3.84,3.8,8.9,No,92,Pass
38675,3.45,7.0,9.4,No,86,Pass
38676,2.83,5.5,8.2,No,69,Pass
38677,3.78,3.2,8.2,No,87,Pass
38678,4.0,4.0,5.4,No,100,Pass
38679,3.95,1.0,7.5,No,98,Pass
38680,3.42,2.2,7.0,No,78,Pass
38681,4.0,1.0,6.7,No,94,Pass
38682,3.4,3.1,6.2,No,86,Pass
38683,4.0,8.2,8.8,Yes,100,Pass
38684,3.08,1.3,5.3,No,81,Pass
38685,4.0,5.6,5.7,No,100,Pass
38686,3.26,3.6,9.0,No,88,Pass
38687,4.0,4.3,9.9,No,100,Pass
38688,2.94,8.0,5.6,No,74,Pass
38689,3.15,7.9,7.9,No,83,Pass
38690,3.38,4.1,8.6,No,92,Pass
38691,3.71,3.0,8.8,No,95,Pass
38692,4.0,3.9,5.6,No,100,Pass
38693,4.0,4.3,4.9,No,99,Pass
38694,4.0,1.0,7.1,No,95,Pass
38695,4.0,7.6,3.1,No,100,Pass
38696,4.0,5.7,8.2,No,100,Pass
38697,3.27,8.2,6.0,No,90,Pass
38698,4.0,8.6,6.4,No,93,Pass
38699,2.29,5.2,8.6,No,49,Fail
38700,4.0,4.2,5.4,No,100,Pass
38701,2.88,5.3,8.9,No,71,Pass
38702,3.57,3.7,6.7,No,81,Pass
38703,4.0,5.0,7.6,No,90,Pass
38704,3.53,6.3,5.2,No,98,Pass
38705,4.0,1.0,3.2,No,93,Pass
38706,4.0,1.0,7.5,No,100,Pass
38707,3.63,4.1,4.8,No,95,Pass
38708,3.71,1.8,5.7,No,92,Pass
38709,3.2,6.4,7.4,No,83,Pass
38710,4.0,3.6,10.0,No,99,Pass
38711,3.49,3.4,5.7,No,83,Pass
38712,4.0,5.9,3.7,No,100,Pass
38713,4.0,4.3,4.5,No,100,Pass
38714,4.0,4.5,8.0,No,100,Pass
38715,2.58,3.8,7.0,No,67,Pass
38716,4.0,5.4,10.0,No,99,Pass
38717,4.0,6.6,8.0,No,100,Pass
38718,2.98,7.1,7.0,No,81,Pass
38719,3.39,3.7,7.8,No,89,Pass
38720,3.06,7.1,2.9,No,73,Pass
38721,2.94,6.5,7.3,No,81,Pass
38722,3.02,7.2,7.9,No,72,Pass
38723,3.33,5.4,8.1,No,85,Pass
38724,3.2,1.5,10.0,No,73,Pass
38725,3.25,4.6,6.6,No,77,Pass
38726,3.41,4.8,7.3,No,86,Pass
38727,2.83,4.2,9.8,No,75,Pass
38728,4.0,2.4,5.8,No,100,Pass
38729,3.99,6.7,9.4,No,100,Pass
38730,2.58,3.1,9.0,No,67,Pass
38731,2.3,7.4,6.9,No,66,Pass
38732,3.78,4.2,8.7,No,83,Pass
38733,4.0,4.7,7.3,No,100,Pass
38734,3.82,4.2,5.4,No,100,Pass
38735,3.41,6.0,10.0,No,83,Pass
38736,4.0,6.1,9.7,No,92,Pass
38737,3.04,5.5,9.8,No,85,Pass
38738,3.67,4.2,5.6,No,93,Pass
38739,3.83,5.9,4.6,No,94,Pass
38740,4.0,3.5,6.6,No,100,Pass
38741,3.07,7.0,5.6,No,72,Pass
38742,3.89,6.3,8.5,No,100,Pass
38743,4.0,4.8,10.0,No,100,Pass
38744,4.0,4.8,5.9,No,98,Pass
38745,3.92,5.0,4.9,No,100,Pass
38746,3.58,2.1,5.1,No,86,Pass
38747,3.49,7.2,2.1,No,84,Pass
38748,4.0,5.0,9.3,No,100,Pass
38749,3.32,3.8,3.4,No,85,Pass
38750,2.79,8.4,5.2,No,73,Pass
38751,3.95,7.1,7.9,No,98,Pass
38752,2.86,3.7,7.7,No,73,Pass
38753,3.73,7.7,7.5,No,89,Pass
38754,3.52,5.8,7.3,No,89,Pass
38755,4.0,7.3,2.4,No,97,Pass
38756,3.16,2.0,8.6,No,68,Pass
38757,4.0,3.5,5.6,No,99,Pass
38758,3.87,3.2,5.3,No,98,Pass
38759,4.0,4.6,5.7,No,93,Pass
38760,3.9,6.1,10.0,No,88,Pass
38761,4.0,6.0,7.0,No,100,Pass
38762,4.0,2.6,9.5,No,96,Pass
38763,3.7,4.7,5.0,No,100,Pass
38764,3.61,6.7,7.7,No,87,Pass
38765,3.93,5.0,6.3,No,96,Pass
38766,4.0,7.3,6.0,No,94,Pass
38767,2.38,6.4,10.0,No,61,Pass
38768,2.75,8.4,4.9,No,66,Pass
38769,4.0,7.2,6.4,No,100,Pass
38770,3.62,5.6,7.3,No,89,Pass
38771,4.0,2.7,3.6,No,99,Pass
38772,3.17,5.0,5.0,No,86,Pass
38773,3.22,2.7,9.0,No,90,Pass
38774,4.0,7.7,6.5,No,98,Pass
38775,4.0,4.0,7.3,No,100,Pass
38776,4.0,4.9,7.3,No,96,Pass
38777,3.18,1.3,5.6,No,79,Pass
38778,3.71,6.7,4.0,No,93,Pass
38779,4.0,4.1,5.7,No,91,Pass
38780,3.39,6.6,9.0,No,86,Pass
38781,3.66,6.6,7.8,No,89,Pass
38782,4.0,3.2,7.7,No,100,Pass
38783,3.37,7.2,7.300000000000001,No,75,Pass
38784,3.49,3.5,7.3,No,90,Pass
38785,3.34,4.0,5.5,No,73,Pass
38786,3.05,6.1,7.9,No,76,Pass
38787,3.09,5.4,6.3,No,80,Pass
38788,2.31,8.9,9.9,No,53,Pass
38789,4.0,2.6,5.2,No,99,Pass
38790,4.0,8.3,4.4,No,92,Pass
38791,3.23,5.8,8.5,No,72,Pass
38792,4.0,4.0,8.7,No,84,Pass
38793,4.0,7.7,5.6,No,99,Pass
38794,3.72,1.0,2.2,No,89,Pass
38795,4.0,4.3,7.3,No,93,Pass
38796,4.0,6.9,8.7,No,100,Pass
38797,4.0,2.7,6.5,No,97,Pass
38798,3.08,4.1,7.7,No,79,Pass
38799,4.0,6.2,4.4,No,91,Pass
38800,4.0,4.2,9.3,No,100,Pass
38801,3.74,6.4,6.9,No,94,Pass
38802,3.78,5.1,10.0,No,88,Pass
38803,3.13,5.2,7.7,No,73,Pass
38804,4.0,2.9,5.1,No,100,Pass
38805,4.0,5.1,9.0,No,89,Pass
38806,4.0,5.4,7.0,No,98,Pass
38807,4.0,2.4,7.6,No,97,Pass
38808,3.7,5.6,7.4,No,93,Pass
38809,2.42,6.6,7.3,No,67,Pass
38810,3.57,3.0,9.1,No,85,Pass
38811,4.0,6.1,6.8,No,100,Pass
38812,4.0,6.1,8.8,No,100,Pass
38813,3.9,4.1,10.0,No,94,Pass
38814,3.16,6.0,4.7,No,72,Pass
38815,3.02,2.2,5.6,No,74,Pass
38816,3.72,7.8,9.4,No,94,Pass
38817,3.74,2.3,5.2,No,97,Pass
38818,3.85,3.5,6.7,No,100,Pass
38819,2.73,6.3,5.5,No,70,Pass
38820,3.36,6.2,6.5,No,88,Pass
38821,4.0,7.5,2.7,No,100,Pass
38822,4.0,5.2,8.4,No,100,Pass
38823,4.0,5.8,7.4,No,96,Pass
38824,4.0,4.9,6.3,No,100,Pass
38825,4.0,4.3,4.6,No,100,Pass
38826,4.0,3.4,10.0,No,100,Pass
38827,4.0,4.9,7.1,No,100,Pass
38828,4.0,7.0,4.9,No,100,Pass
38829,4.0,1.7,4.4,No,100,Pass
38830,3.29,5.2,10.0,No,92,Pass
38831,4.0,5.6,8.6,No,100,Pass
38832,3.84,4.1,7.2,No,95,Pass
38833,3.18,5.6,6.6,No,80,Pass
38834,3.36,1.2,5.7,No,76,Pass
38835,3.27,10.0,4.3,Yes,77,Pass
38836,3.89,6.4,7.6,No,93,Pass
38837,3.45,2.6,6.5,No,84,Pass
38838,2.49,9.0,6.9,No,64,Pass
38839,4.0,1.3,7.9,No,96,Pass
38840,3.04,5.7,6.0,No,72,Pass
38841,4.0,4.5,5.9,No,100,Pass
38842,4.0,4.9,10.0,No,100,Pass
38843,3.98,8.8,9.3,Yes,98,Pass
38844,3.24,6.7,6.1,No,81,Pass
38845,3.36,6.5,9.0,No,86,Pass
38846,3.01,5.8,6.8,No,79,Pass
38847,4.0,5.4,8.1,No,99,Pass
38848,3.0,3.3,10.0,No,81,Pass
38849,3.58,3.6,10.0,No,95,Pass
38850,2.73,3.6,7.6,No,66,Pass
38851,3.3,5.0,9.3,No,77,Pass
38852,4.0,3.8,7.9,No,98,Pass
38853,4.0,4.9,6.2,No,95,Pass
38854,3.96,3.5,7.3,No,100,Pass
38855,3.76,1.2,5.5,No,89,Pass
38856,2.94,6.4,4.9,No,82,Pass
38857,2.66,2.5,6.5,No,66,Pass
38858,3.0,6.1,5.7,No,78,Pass
38859,2.91,3.5,10.0,No,78,Pass
38860,4.0,3.4,7.9,No,100,Pass
38861,4.0,5.4,9.3,No,95,Pass
38862,4.0,8.0,7.800000000000001,No,100,Pass
38863,3.63,5.7,8.8,No,96,Pass
38864,4.0,1.9,7.8,No,99,Pass
38865,3.86,1.0,8.1,No,100,Pass
38866,2.91,4.4,9.4,No,69,Pass
38867,2.35,4.9,4.7,No,61,Pass
38868,2.99,2.6,6.2,No,79,Pass
38869,4.0,1.0,6.8,No,97,Pass
38870,4.0,5.4,5.8,No,96,Pass
38871,3.49,6.1,2.5,No,90,Pass
38872,3.44,2.5,9.7,No,87,Pass
38873,3.21,5.9,8.8,No,75,Pass
38874,4.0,5.5,8.8,No,93,Pass
38875,3.29,6.0,10.0,No,83,Pass
38876,2.77,4.4,9.9,No,62,Pass
38877,2.97,6.4,8.1,No,62,Pass
38878,2.92,3.0,5.7,No,73,Pass
38879,3.08,4.1,5.2,No,75,Pass
38880,3.05,3.8,4.9,No,80,Pass
38881,3.7,4.6,6.9,No,93,Pass
38882,4.0,7.1,8.5,No,100,Pass
38883,4.0,8.7,3.0,No,100,Pass
38884,2.86,6.6,8.6,No,65,Pass
38885,3.86,4.8,4.6,No,99,Pass
38886,2.23,7.5,6.3,No,52,Pass
38887,4.0,5.0,5.5,No,100,Pass
38888,4.0,6.3,9.7,No,93,Pass
38889,3.21,3.4,7.0,No,85,Pass
38890,4.0,2.3,6.6,No,100,Pass
38891,3.65,5.2,3.6,No,93,Pass
38892,3.07,4.7,5.1,No,77,Pass
38893,4.0,1.0,8.4,No,94,Pass
38894,4.0,5.7,5.7,No,99,Pass
38895,4.0,3.2,7.1,No,99,Pass
38896,2.77,5.0,8.2,No,67,Pass
38897,3.8,6.2,5.3,No,97,Pass
38898,4.0,1.3,5.3,No,98,Pass
38899,4.0,2.9,9.8,No,100,Pass
38900,3.84,1.3,8.8,No,88,Pass
38901,2.78,7.0,8.9,No,74,Pass
38902,3.42,2.6,7.5,No,79,Pass
38903,4.0,6.6,4.8,No,99,Pass
38904,4.0,7.0,5.8,No,95,Pass
38905,4.0,6.5,3.8,No,92,Pass
38906,2.82,2.1,8.5,No,75,Pass
38907,4.0,2.2,7.8,No,100,Pass
38908,3.21,7.1,7.699999999999999,No,78,Pass
38909,3.53,3.9,5.4,No,87,Pass
38910,3.32,6.8,6.7,No,79,Pass
38911,4.0,5.5,9.7,No,95,Pass
38912,3.89,2.0,6.8,No,100,Pass
38913,3.75,3.2,6.5,No,84,Pass
38914,4.0,3.8,6.2,No,97,Pass
38915,4.0,7.0,7.7,No,100,Pass
38916,3.9,4.3,10.0,No,97,Pass
38917,4.0,5.3,10.0,No,99,Pass
38918,3.59,4.9,7.4,No,85,Pass
38919,2.78,2.4,6.6,No,77,Pass
38920,4.0,8.4,6.2,No,100,Pass
38921,3.75,6.7,5.6,No,92,Pass
38922,2.61,4.9,6.4,No,50,Pass
38923,2.74,7.5,2.2,No,58,Pass
38924,2.66,4.5,9.7,No,66,Pass
38925,3.01,3.9,8.4,No,71,Pass
38926,4.0,6.6,7.9,No,96,Pass
38927,4.0,5.1,7.7,No,97,Pass
38928,4.0,2.7,7.8,No,100,Pass
38929,3.42,6.6,6.9,No,84,Pass
38930,4.0,6.8,4.3,No,100,Pass
38931,3.96,6.2,6.0,No,95,Pass
38932,4.0,7.0,5.5,No,95,Pass
38933,4.0,5.9,6.7,No,100,Pass
38934,3.84,5.3,7.8,No,96,Pass
38935,4.0,1.0,9.5,No,94,Pass
38936,3.46,8.9,4.9,Yes,86,Pass
38937,4.0,3.8,3.2,No,100,Pass
38938,4.0,2.9,8.9,No,91,Pass
38939,3.41,4.8,7.0,No,81,Pass
38940,3.14,5.7,6.6,No,75,Pass
38941,3.68,6.0,2.0,No,96,Pass
38942,4.0,4.2,7.0,No,97,Pass
38943,4.0,6.5,10.0,No,93,Pass
38944,3.9,7.6,3.6,No,96,Pass
38945,3.66,4.1,7.2,No,92,Pass
38946,4.0,1.8,5.5,No,99,Pass
38947,3.09,5.1,4.8,No,76,Pass
38948,4.0,6.7,8.4,No,100,Pass
38949,4.0,5.8,6.1,No,100,Pass
38950,3.79,3.9,8.1,No,96,Pass
38951,2.9,7.4,6.3,No,70,Pass
38952,2.95,3.9,5.6,No,82,Pass
38953,3.31,4.5,4.5,No,80,Pass
38954,3.35,5.4,8.7,No,88,Pass
38955,3.83,5.8,8.0,No,100,Pass
38956,2.8,6.2,7.9,No,71,Pass
38957,2.95,4.8,5.8,No,76,Pass
38958,3.95,9.4,2.5,Yes,96,Pass
38959,4.0,1.9,4.0,No,100,Pass
38960,2.76,2.1,5.3,No,80,Pass
38961,3.2,4.7,7.9,No,83,Pass
38962,3.15,6.5,3.5,No,77,Pass
38963,4.0,4.7,8.0,No,100,Pass
38964,3.91,4.4,6.7,No,98,Pass
38965,2.79,5.4,7.8,No,66,Pass
38966,3.91,6.9,6.7,No,95,Pass
38967,4.0,4.3,4.1,No,100,Pass
38968,4.0,5.7,8.2,No,95,Pass
38969,4.0,5.3,6.2,No,97,Pass
38970,2.97,7.9,5.2,No,66,Pass
38971,3.95,4.4,6.1,No,95,Pass
38972,3.17,4.1,6.4,No,82,Pass
38973,4.0,5.9,9.5,No,99,Pass
38974,3.98,7.5,5.3,No,99,Pass
38975,3.18,8.4,3.5,No,81,Pass
38976,3.22,4.1,7.0,No,85,Pass
38977,3.72,6.9,7.9,No,95,Pass
38978,3.11,5.7,5.7,No,79,Pass
38979,3.86,1.2,7.6,No,100,Pass
38980,3.37,2.0,7.3,No,95,Pass
38981,3.56,2.6,8.2,No,84,Pass
38982,4.0,1.0,8.3,No,100,Pass
38983,4.0,3.2,6.2,No,100,Pass
38984,3.98,3.4,6.2,No,100,Pass
38985,4.0,8.0,4.1,No,93,Pass
38986,3.94,7.2,3.7,No,92,Pass
38987,4.0,5.1,3.3,No,94,Pass
38988,4.0,4.2,9.8,No,100,Pass
38989,2.99,6.8,10.0,No,78,Pass
38990,3.85,5.4,3.3,No,100,Pass
38991,4.0,2.6,3.9,No,99,Pass
38992,4.0,2.4,7.0,No,98,Pass
38993,3.06,5.0,5.8,No,76,Pass
38994,3.39,6.9,10.0,No,82,Pass
38995,4.0,5.5,6.4,No,99,Pass
38996,3.7,2.3,6.8,No,99,Pass
38997,3.66,6.0,5.3,No,96,Pass
38998,3.43,5.8,4.9,No,91,Pass
38999,2.71,6.3,8.6,No,73,Pass
39000,3.46,5.8,9.0,No,90,Pass
39001,4.0,5.3,7.4,No,93,Pass
39002,4.0,2.3,6.0,No,100,Pass
39003,3.36,3.7,7.7,No,83,Pass
39004,4.0,1.2,7.4,No,100,Pass
39005,3.45,4.3,7.6,No,88,Pass
39006,3.85,3.6,9.3,No,93,Pass
39007,4.0,5.9,6.5,No,100,Pass
39008,4.0,2.4,5.3,No,100,Pass
39009,2.96,10.0,8.1,No,82,Pass
39010,4.0,4.5,5.9,No,99,Pass
39011,4.0,5.2,5.5,No,100,Pass
39012,4.0,3.2,7.9,No,91,Pass
39013,3.22,4.5,10.0,No,87,Pass
39014,3.4,6.7,8.6,No,86,Pass
39015,3.16,2.6,5.3,No,77,Pass
39016,2.87,5.4,10.0,No,69,Pass
39017,2.99,7.5,8.8,No,77,Pass
39018,4.0,3.1,4.9,No,99,Pass
39019,4.0,1.8,9.5,No,100,Pass
39020,3.42,4.9,7.0,No,88,Pass
39021,3.51,7.6,7.0,No,93,Pass
39022,3.24,3.9,2.1,No,81,Pass
39023,4.0,3.6,5.0,No,100,Pass
39024,4.0,3.3,9.3,No,100,Pass
39025,3.48,5.3,5.4,No,83,Pass
39026,3.56,2.3,6.3,No,86,Pass
39027,3.02,8.1,3.0,Yes,72,Pass
39028,4.0,5.7,6.9,No,99,Pass
39029,3.97,3.5,10.0,No,100,Pass
39030,2.95,4.4,8.0,No,79,Pass
39031,3.28,8.2,8.0,No,72,Pass
39032,3.45,4.9,7.0,No,94,Pass
39033,4.0,5.8,7.6,No,93,Pass
39034,4.0,4.9,5.5,No,100,Pass
39035,3.84,6.7,5.5,No,92,Pass
39036,2.33,2.9,9.0,No,58,Pass
39037,2.89,5.0,10.0,No,68,Pass
39038,4.0,7.4,4.7,No,100,Pass
39039,2.96,1.0,8.2,No,80,Pass
39040,4.0,5.0,5.3,No,100,Pass
39041,3.65,6.0,7.9,No,90,Pass
39042,4.0,5.5,7.8,No,94,Pass
39043,2.81,1.4,7.2,No,71,Pass
39044,4.0,1.0,7.9,No,100,Pass
39045,4.0,5.3,6.8,No,100,Pass
39046,4.0,6.4,8.6,No,100,Pass
39047,2.83,6.2,5.0,No,70,Pass
39048,3.44,4.6,7.1,No,90,Pass
39049,3.29,4.0,5.0,No,79,Pass
39050,3.03,7.3,7.800000000000001,No,75,Pass
39051,3.65,5.3,9.3,No,80,Pass
39052,4.0,5.1,3.7,No,95,Pass
39053,3.82,1.2,4.3,No,98,Pass
39054,3.31,4.3,8.3,No,69,Pass
39055,2.97,4.2,3.3,No,78,Pass
39056,3.48,5.9,4.2,No,78,Pass
39057,2.73,5.3,3.9,No,68,Pass
39058,4.0,3.5,10.0,No,98,Pass
39059,3.1,7.7,10.0,No,89,Pass
39060,4.0,3.0,9.4,No,100,Pass
39061,4.0,5.2,10.0,No,99,Pass
39062,4.0,2.8,8.8,No,100,Pass
39063,4.0,4.0,8.4,No,100,Pass
39064,3.58,5.4,7.2,No,88,Pass
39065,3.82,4.6,8.8,No,100,Pass
39066,3.69,1.9,1.0,No,96,Pass
39067,3.36,3.4,7.4,No,83,Pass
39068,4.0,6.1,5.6,No,100,Pass
39069,4.0,3.7,7.4,No,99,Pass
39070,4.0,3.6,3.6,No,100,Pass
39071,3.42,4.3,4.8,No,93,Pass
39072,2.91,5.1,8.1,No,73,Pass
39073,3.03,4.1,7.0,No,74,Pass
39074,4.0,6.6,7.6,No,100,Pass
39075,3.01,5.4,8.2,No,68,Pass
39076,4.0,1.0,9.2,No,94,Pass
39077,4.0,5.1,9.6,No,94,Pass
39078,3.08,3.5,6.3,No,85,Pass
39079,3.46,6.6,5.7,No,95,Pass
39080,3.5,6.8,7.6,No,82,Pass
39081,4.0,7.0,9.2,No,100,Pass
39082,2.61,3.5,10.0,No,68,Pass
39083,2.68,5.7,5.2,No,74,Pass
39084,4.0,6.5,7.2,No,100,Pass
39085,3.32,4.8,10.0,No,76,Pass
39086,3.96,7.4,4.6,No,100,Pass
39087,3.6,7.1,7.9,No,86,Pass
39088,2.96,5.6,7.2,No,79,Pass
39089,3.7,4.5,9.2,No,91,Pass
39090,4.0,8.4,8.0,No,100,Pass
39091,4.0,2.4,2.7,No,100,Pass
39092,3.4,5.2,8.4,No,80,Pass
39093,3.09,4.6,10.0,No,66,Pass
39094,3.99,6.8,8.9,No,100,Pass
39095,3.7,7.3,8.7,No,90,Pass
39096,3.05,5.5,10.0,No,82,Pass
39097,4.0,5.2,6.7,No,99,Pass
39098,4.0,6.4,5.4,No,100,Pass
39099,3.07,4.3,3.8,No,71,Pass
39100,3.83,7.7,5.4,No,93,Pass
39101,3.53,7.1,7.699999999999999,No,83,Pass
39102,4.0,4.8,6.4,No,99,Pass
39103,4.0,5.2,3.7,No,100,Pass
39104,4.0,5.6,4.9,No,100,Pass
39105,3.59,1.9,8.7,No,79,Pass
39106,4.0,5.1,4.9,No,100,Pass
39107,3.86,4.3,3.6,No,88,Pass
39108,4.0,4.5,7.0,No,97,Pass
39109,3.32,3.0,7.0,No,95,Pass
39110,2.4,1.9,5.7,No,73,Pass
39111,4.0,4.1,7.4,No,100,Pass
39112,3.45,1.9,4.5,No,80,Pass
39113,3.25,3.6,10.0,No,86,Pass
39114,3.0,5.1,9.4,No,74,Pass
39115,4.0,2.5,6.8,No,100,Pass
39116,4.0,1.0,9.6,No,100,Pass
39117,3.87,3.3,10.0,No,98,Pass
39118,2.62,4.5,8.3,No,71,Pass
39119,4.0,3.7,3.4,No,97,Pass
39120,3.4,3.4,6.3,No,86,Pass
39121,4.0,4.6,7.4,No,92,Pass
39122,4.0,4.4,7.0,No,94,Pass
39123,4.0,4.0,7.1,No,96,Pass
39124,4.0,2.8,6.2,No,99,Pass
39125,4.0,5.7,7.0,No,98,Pass
39126,4.0,5.4,7.9,No,92,Pass
39127,3.36,3.9,6.8,No,81,Pass
39128,4.0,5.0,6.4,No,92,Pass
39129,3.25,1.9,10.0,No,73,Pass
39130,3.42,6.6,8.7,No,78,Pass
39131,3.92,7.4,5.1,No,98,Pass
39132,2.88,5.0,7.8,No,65,Pass
39133,3.51,5.7,5.4,No,87,Pass
39134,3.55,4.9,5.2,No,84,Pass
39135,3.4,3.3,9.6,No,94,Pass
39136,4.0,5.2,7.8,No,100,Pass
39137,3.54,2.4,5.8,No,82,Pass
39138,3.15,2.6,1.4,No,83,Pass
39139,4.0,6.1,5.0,No,90,Pass
39140,4.0,5.8,4.9,No,95,Pass
39141,3.41,6.4,10.0,No,83,Pass
39142,3.51,4.3,6.9,No,89,Pass
39143,3.51,2.5,4.5,No,90,Pass
39144,4.0,4.3,9.3,No,98,Pass
39145,2.71,1.0,10.0,No,68,Pass
39146,3.68,3.7,7.6,No,92,Pass
39147,4.0,4.0,6.0,No,100,Pass
39148,4.0,6.2,6.2,No,89,Pass
39149,4.0,4.9,6.8,No,100,Pass
39150,4.0,7.3,5.7,No,100,Pass
39151,4.0,6.5,7.2,No,96,Pass
39152,3.4,5.6,7.0,No,86,Pass
39153,4.0,7.0,6.5,No,94,Pass
39154,3.58,5.9,5.8,No,81,Pass
39155,4.0,4.8,4.3,No,88,Pass
39156,4.0,6.6,9.0,No,100,Pass
39157,2.7,3.8,8.2,No,60,Pass
39158,3.16,6.9,10.0,No,87,Pass
39159,4.0,8.1,4.5,Yes,98,Pass
39160,3.71,1.0,10.0,No,89,Pass
39161,4.0,6.0,8.7,No,97,Pass
39162,3.5,5.6,10.0,No,97,Pass
39163,4.0,4.8,4.6,No,96,Pass
39164,4.0,1.0,6.6,No,100,Pass
39165,3.4,2.0,2.7,No,87,Pass
39166,4.0,6.7,4.5,No,100,Pass
39167,4.0,4.8,10.0,No,100,Pass
39168,4.0,2.3,8.2,No,99,Pass
39169,3.34,6.2,4.4,No,82,Pass
39170,3.89,3.9,6.4,No,100,Pass
39171,3.18,6.3,9.9,No,75,Pass
39172,3.89,8.6,2.6,Yes,93,Pass
39173,3.7,5.2,5.8,No,93,Pass
39174,4.0,3.4,6.6,No,100,Pass
39175,2.85,8.2,6.6,No,70,Pass
39176,4.0,2.6,1.7,No,95,Pass
39177,3.23,7.2,5.6,No,75,Pass
39178,4.0,4.8,7.5,No,98,Pass
39179,3.31,4.9,6.7,No,80,Pass
39180,3.47,5.5,8.5,No,91,Pass
39181,3.83,6.7,7.7,No,97,Pass
39182,4.0,6.4,6.4,No,99,Pass
39183,4.0,3.2,10.0,No,100,Pass
39184,3.44,7.2,1.2000000000000002,No,84,Pass
39185,3.37,4.6,6.4,No,83,Pass
